ano_laudo;documento;substancia;qtd_comprimidos_unidades;qtd_selos_unidades;qnt_solido_gramas;qtd_erva_gramas;qtd_papel_gramas;volume_ml;Grupo;Observação
2021;Laudo 609/2021-SETEC/SR/PF/SC;MDA;3;;;;;;drogas clássicas;
2021;Laudo 612/2021-SETEC/SR/PF/BA;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 612/2021-SETEC/SR/PF/BA;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 613/2021-SETEC/SR/PF/AM;MDMA;;;19,68;;;;drogas clássicas;
2021;Laudo 616/2021-SETEC/SR/PF/MT;25E-NBOH;;250;;;;;feniletilaminas;
2021;Laudo 616/2021-SETEC/SR/PF/MT;25E-NBOH;;250;;;;;feniletilaminas;
2021;Laudo 616/2021-SETEC/SR/PF/MT;25E-NBOH;;500;;;;;feniletilaminas;
2021;Laudo 620/2021-SETEC/SR/PF/MT;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 621/2021-INC/DITEC/PF;MDA;30;;;;;;drogas clássicas;
2021;Laudo 621/2021-INC/DITEC/PF;MDMA;20;;;;;;drogas clássicas;
2021;Laudo 622/2021-SETEC/SR/PF/AM;25E-NBOH;;250;;;;;feniletilaminas;
2021;Laudo 622/2021-SETEC/SR/PF/AM;25C-NBOH;;250;;;;;feniletilaminas;
2021;Laudo 624/2021-SETEC/SR/PF/SC;MDMA;1194;;;;;;drogas clássicas;
2021;Laudo 633/2021-SETEC/SR/PF/AM;MDMA;;;20,35;;;;drogas clássicas;
2021;Laudo 633/2021-SETEC/SR/PF/BA;Eutilona;63;;;;;;catinonas sintéticas;
2021;Laudo 635/2021-SETEC/SR/PF/SC;MDMA;226;;;;;;drogas clássicas;
2021;Laudo 638/2021-SETEC/SR/PF/AM;MDMA;;;19,73;;;;drogas clássicas;
2021;Laudo 638/2021-SETEC/SR/PF/MT;MDMA;1;;;;;;drogas clássicas;
2021;Laudo 639/2021-SETEC/SR/PF/ES;LSD;;25;;;;;drogas clássicas;
2021;Laudo 639/2021-SETEC/SR/PF/MT;25E-NBOH;;10;;;;;feniletilaminas;
2021;Laudo 639/2021-SETEC/SR/PF/MT;25E-NBOH;;10;;;;;feniletilaminas;
2021;Laudo 640/2021-SETEC/SR/PF/AM;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 642/2021-SETEC/SR/PF/ES;LSD;;75;;;;;drogas clássicas;
2021;Laudo 643/2021-SETEC/SR/PF/MT;25E-NBOH;;500;;;;;feniletilaminas;
2021;Laudo 643/2021-SETEC/SR/PF/MT;25E-NBOH;;500;;;;;feniletilaminas;
2021;Laudo 648/2021-SETEC/SR/PF/ES;MDMA;1;;;;;;drogas clássicas;
2021;Laudo 650/2021-SETEC/SR/PF/ES;LSD;;25;;;;;drogas clássicas;
2021;Laudo 650/2021-SETEC/SR/PF/MT;25B-NBOH;;250;;;;;feniletilaminas;
2021;Laudo 651/2021-SETEC/SR/PF/ES;MDMA;2;;;;;;drogas clássicas;
2021;Laudo 651/2021-SETEC/SR/PF/ES;MDMA;1;;;;;;drogas clássicas;
2021;Laudo 651/2021-SETEC/SR/PF/PB;Metanfetamina;;;44,40;;;;drogas clássicas;
2021;Laudo 652/2021-SETEC/SR/PF/ES;LSD;;25;;;;;drogas clássicas;
2021;Laudo 652/2021-SETEC/SR/PF/PB;25E-NBOH;;7;;;;;feniletilaminas;
2021;Laudo 652/2021-SETEC/SR/PF/PB;LSD;;1;;;;;drogas clássicas;
2021;Laudo 652/2021-SETEC/SR/PF/PB;MDMA;1158;;;;;;drogas clássicas;
2021;Laudo 655/2021-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2021;Laudo 658/2021-NUCRIM/SETEC/SR/PF/SP;Metanfetamina;;;258,40;;;;drogas clássicas;
2021;Laudo 665/2021-INC/DITEC/PF;MDMA;13;;;;;;drogas clássicas;
2021;Laudo 669/2021-SETEC/SR/PF/AM;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 669/2021-SETEC/SR/PF/RO;LSD;;5;;;;;drogas clássicas;
2021;Laudo 669/2021-SETEC/SR/PF/RO;MDMA;;;0,35;;;;drogas clássicas;
2021;Laudo 693/2021-SETEC/SR/PF/ES;MDA;505;;;;;;drogas clássicas;
2021;Laudo 693/2021-SETEC/SR/PF/PB;2C-B;1;;;;;;feniletilaminas;
2021;Laudo 699/2021-SETEC/SR/PF/AM;LSD;;25;;;;;drogas clássicas;
2021;Laudo 700/2021-SETEC/SR/PF/BA;Salvinorina A;;;1,11;;;;Substância de origem vegetal;
2021;Laudo 708/2021-SETEC/SR/PF/AM;MDA;50;;;;;;drogas clássicas;
2021;Laudo 708/2021-SETEC/SR/PF/SC;MDMA;44;;;;;;drogas clássicas;
2021;Laudo 711/2021-NUCRIM/SETEC/SR/PF/SP;MDMA;3;;;;;;drogas clássicas;
2021;Laudo 729/2021-NUCRIM/SETEC/SR/PF/RJ;MDMA;62;;;;;;drogas clássicas;
2021;Laudo 730/2021-SETEC/SR/PF/AM;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 742/2021-INC/DITEC/PF;MDA;4;;;;;;drogas clássicas;
2021;Laudo 742/2021-INC/DITEC/PF;MDA;1;;;;;;drogas clássicas;
2021;Laudo 744/2021-SETEC/SR/PF/PR;MDMA;49;;;;;;drogas clássicas;
2021;Laudo 754/2021-SETEC/SR/PF/PR;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 755/2021-SETEC/SR/PF/RS;MDA;159;;;;;;drogas clássicas;
2021;Laudo 758/2021-SETEC/SR/PF/RS;25E-NBOH;;112;;;;;feniletilaminas;
2021;Laudo 766/2021-SETEC/SR/PF/PA;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 766/2021-SETEC/SR/PF/PA;LSD;;3;;;;;drogas clássicas;
2021;Laudo 769/2021-SETEC/SR/PF/PR;2C-B;1;;;;;;feniletilaminas;
2021;Laudo 771/2021-SETEC/SR/PF/MT;25B-NBOH;;1000;;;;;feniletilaminas;
2021;Laudo 773/2021-SETEC/SR/PF/RS;MDA;;;4,35;;;;drogas clássicas;
2021;Laudo 777/2021-SETEC/SR/PF/SC;MDA;878;;;;;;drogas clássicas;
2021;Laudo 784/2021-SETEC/SR/PF/AM;25B-NBOH;;25;;;;;feniletilaminas;
2021;Laudo 784/2021-SETEC/SR/PF/AM;25B-NBOH;;75;;;;;feniletilaminas;
2021;Laudo 792/2021-SETEC/SR/PF/RS;MDMA;199;;;;;;drogas clássicas;
2021;Laudo 808/2021-SETEC/SR/PF/PR;MDMA;;;3,00;;;;drogas clássicas;
2021;Laudo 808/2021-SETEC/SR/PF/PR;MDMA;3;;;;;;drogas clássicas;
2021;Laudo 809/2021-SETEC/SR/PF/AM;MDA;97;;;;;;drogas clássicas;
2021;Laudo 809/2021-SETEC/SR/PF/AM;MDA;200;;;;;;drogas clássicas;
2021;Laudo 809/2021-SETEC/SR/PF/AM;MDA;8;;;;;;drogas clássicas;
2021;Laudo 809/2021-SETEC/SR/PF/AM;MDA;192;;;;;;drogas clássicas;
2021;Laudo 818/2021-SETEC/SR/PF/PR;AMP-4en-PINACA;;;;;3,72;;canabinoides sintéticos;
2021;Laudo 820/2021-SETEC/SR/PF/PR;MDMA;17;;;;;;drogas clássicas;
2021;Laudo 828/2021-SETEC/SR/PF/ES;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 835/2021-INC/DITEC/PF;DMT;;;56,00;;;;drogas clássicas;
2021;Laudo 836/2021-INC/DITEC/PF;MDMA;;;21,00;;;;drogas clássicas;
2021;Laudo 838/2021-SETEC/SR/PF/AM;25E-NBOH;;450;;;;;feniletilaminas;
2021;Laudo 838/2021-SETEC/SR/PF/AM;25E-NBOH;;450;;;;;feniletilaminas;
2021;Laudo 838/2021-SETEC/SR/PF/AM;25E-NBOH;;75;;;;;feniletilaminas;
2021;Laudo 846/2021-SETEC/SR/PF/AM;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 856/2021-SETEC/SR/PF/GO;MDMA;2;;;;;;drogas clássicas;
2021;Laudo 866/2021-SETEC/SR/PF/PR;MDMA;2;;;;;;drogas clássicas;
2021;Laudo 867/2021-SETEC/SR/PF/PR;MDMA;11;;;;;;drogas clássicas;
2021;Laudo 871/2021-SETEC/SR/PF/MT;MDMA;150;;;;;;drogas clássicas;
2021;Laudo 873/2021-NUCRIM/SETEC/SR/PF/SP;Metanfetamina;;;1,50;;;;drogas clássicas;
2021;Laudo 874/2021-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2021;Laudo 874/2021-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2021;Laudo 888/2021-SETEC/SR/PF/SC;MDA;;;79,17;;;;drogas clássicas;
2021;Laudo 889/2021-SETEC/SR/PF/SC;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 891/2021-SETEC/SR/PF/MT;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 892/2021-SETEC/SR/PF/AM;MDA;10;;;;;;drogas clássicas;
2021;Laudo 894/2021-SETEC/SR/PF/MT;DMT;;;11,31;;;;drogas clássicas;
2021;Laudo 917/2021-SETEC/SR/PF/AM;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 917/2021-SETEC/SR/PF/AM;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 917/2021-SETEC/SR/PF/AM;MDMA;11;;;;;;drogas clássicas;
2021;Laudo 917/2021-SETEC/SR/PF/AM;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 917/2021-SETEC/SR/PF/AM;MDMA;10;;;;;;drogas clássicas;
2021;Laudo 919/2021-NUTEC/DPF/FIG/PR;Clobenzorex;;;79200,00;;;;feniletilaminas;
2021;Laudo 928/2021-INC/DITEC/PF;LSD;;1;;;;;drogas clássicas;
2021;Laudo 941/2021-SETEC/SR/PF/PR;Cetamina;;;0,40;;;;Aril-ciclo-alquilaminas;
2021;Laudo 941/2021-SETEC/SR/PF/PR;MDMA;;;0,37;;;;drogas clássicas;
2021;Laudo 943/2021-SETEC/SR/PF/AM;MDA;98;;;;;;drogas clássicas;
2021;Laudo 946/2021-SETEC/SR/PF/PR;MDA;8;;;;;;drogas clássicas;
2021;Laudo 958/2021-SETEC/SR/PF/PE;MDA;310;;;;;;drogas clássicas;
2021;Laudo 959/2021-SETEC/SR/PF/PR;MDA;125;;;;;;drogas clássicas;
2021;Laudo 959/2021-SETEC/SR/PF/PR;MDA;120;;;;;;drogas clássicas;
2021;Laudo 967/2021-SETEC/SR/PF/PR;LSD;;25;;;;;drogas clássicas;
2021;Laudo 979/2021-INC/DITEC/PF;MDMA;25;;;;;;drogas clássicas;
2021;Laudo 979/2021-INC/DITEC/PF;MDMA;25;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;100;;;;;;drogas clássicas;
2021;Laudo 985/2021-SETEC/SR/PF/CE;MDMA;50;;;;;;drogas clássicas;
2021;Laudo 994/2021-SETEC/SR/PF/PR;MDA;228;;;;;;drogas clássicas;
2021;Laudo 994/2021-SETEC/SR/PF/PR;MDA;266;;;;;;drogas clássicas;
2021;Laudo 994/2021-SETEC/SR/PF/PR;MDA;499;;;;;;drogas clássicas;
2021;Laudo 027/2021 – NUCRIM/SETEC/SR/PF/SP;GHB;;;;;;2000,00;drogas clássicas;
2021;Laudo 1288/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 1329/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 1368/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2021;Laudo 1398/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2000,00;outras substâncias sintéticas;
2021;Laudo 1431/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 1605/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2021;Laudo 1624/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;4950,00;outras substâncias sintéticas;
2021;Laudo 1750/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;4400,00;outras substâncias sintéticas;
2021;Laudo 1777/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;4300,00;outras substâncias sintéticas;
2021;Laudo 1883/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;3000,00;outras substâncias sintéticas;
2021;Laudo 1995/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2021;Laudo 2007/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2250,00;outras substâncias sintéticas;
2021;Laudo 2008/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2021;Laudo 2009/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 2222/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 2243/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;500,00;outras substâncias sintéticas;
2021;Laudo 2244/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2750,00;outras substâncias sintéticas;
2021;Laudo 2301/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5500,00;outras substâncias sintéticas;
2021;Laudo 2330/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 2351/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 2378/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;10000,00;outras substâncias sintéticas;
2021;Laudo 2488/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;10000,00;outras substâncias sintéticas;
2021;Laudo 2494/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;500,00;outras substâncias sintéticas;
2021;Laudo 2502/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2021;Laudo 2503/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;1250,00;outras substâncias sintéticas;
2021;Laudo 2504/2021 – NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;3000,00;outras substâncias sintéticas;
2021;Laudo 3555/2021 – NUCRIM/SETEC/SR/PF/SP;GBL;;;;;;2000,00;outras substâncias sintéticas;
2021;Laudo 714/2021 – NUCRIM/SETEC/SR/PF/SP;GBL;;;;;;1000,00;outras substâncias sintéticas;
2021;Laudo 1588/2021-SETEC/SR/PF/PR;2C-B;11;;;;;;feniletilaminas;
2021;Laudo 1843/2021-SETEC/SR/PF/PR;ADB-FUBIATA;;;250,17;;;;canabinoides sintéticos;
2021;Laudo 1845/2021-SETEC/SR/PF/PR;ADB-FUBIATA;;;249,21;;;;canabinoides sintéticos;
2021;Laudo 1871/2021-SETEC/SR/PF/PR;ADB-FUBIATA;;;199,82;;;;canabinoides sintéticos;
2021;Laudo 1876/2021-SETEC/SR/PF/PR;ADB-FUBIATA;;;148,55;;;;canabinoides sintéticos;
2021;Laudo 2150/2021-INC/DITEC/PF;MDMA;7;;;;;;drogas clássicas;
2021;Laudo 2150/2021-INC/DITEC/PF;MDA;4;;;;;;drogas clássicas;
2021;Laudo 2915/2021-INC/DITEC/PF;MDMA;2;;;;;;drogas clássicas;
2021;Laudo 2963/2021-INC/DITEC/PF;MDMA;;;13,00;;;;drogas clássicas;
2021;Laudo 2964/2021-INC/DITEC/PF;MDMA;;;3,20;;;;drogas clássicas;
2021;Laudo 2965/2021-INC/DITEC/PF;MDMA;;;105,00;;;;drogas clássicas;
2021;Laudo 2966/2021-INC/DITEC/PF;MDMA;;;10,00;;;;drogas clássicas;
2021;Laudo 1760/2021-SETEC/SR/PF/PR;ADB-FUBIATA;;;249,43;;;;canabinoides sintéticos;
2022;Laudo 007/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2022;Laudo 007/2022-SETEC/SR/PF/RS;MDMA;;;5,96;;;;drogas clássicas;
2022;Laudo 012/2022-SETEC/SR/PF/RS;MDMA;;;1,21;;;;drogas clássicas;
2022;Laudo 014/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2022;Laudo 019/2022-SETEC/SR/PF/RS;MDMA;;;5,38;;;;drogas clássicas;
2022;Laudo 022/2022-INC/DITEC/PF;25B-NBOH;;167;;;;;Feniletilaminas;
2022;Laudo 022/2022-INC/DITEC/PF;25C-NBOH;;52;;;;;Feniletilaminas;
2022;Laudo 022/2022-INC/DITEC/PF;MDMA;3;;;;;;drogas clássicas;
2022;Laudo 025/2022-NUTEC/DPF/STS/SP;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 025/2022-SETEC/SR/PF/MT;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 025/2022-SETEC/SR/PF/MT;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 026/2022-INC/DITEC/PF;LSD;;1;;;;;drogas clássicas;
2022;Laudo 026/2022-INC/DITEC/PF;MDMA;;;0,19;;;;drogas clássicas;
2022;Laudo 028/2022-SETEC/SR/PF/PB;MDMA;6;;;;;;drogas clássicas;
2022;Laudo 030/2022-SETEC/SR/PF/MT;MDA;102;;;;;;drogas clássicas;
2022;Laudo 030/2022-SETEC/SR/PF/MT;MDA;99;;;;;;drogas clássicas;
2022;Laudo 031/2022-NUTEC/DPF/SMA/RS;MDA;2;;;;;;drogas clássicas;
2022;Laudo 031/2022-SETEC/SR/PF/RS;Anfetamina;;;8,04;;;;drogas clássicas;
2022;Laudo 032/2022-NUTEC/DPF/SMA/RS;Metanfetamina;;;0,30;;;;drogas clássicas;
2022;Laudo 032/2022-SETEC/SR/PF/PA;MDA;;;52,83;;;;drogas clássicas;
2022;Laudo 032/2022-SETEC/SR/PF/PB;MDMA;26;;;;;;drogas clássicas;
2022;Laudo 033/2022-NUTEC/DPF/STS/SP;GHB;;;;;;50,00;drogas clássicas;
2022;Laudo 033/2022-SETEC/SR/PF/MT;MDA;3;;;;;;drogas clássicas;
2022;Laudo 033/2022-SETEC/SR/PF/PB;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 033/2022-SETEC/SR/PF/RS;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 034/2022-SETEC/SR/PF/PR;MDA;2;;;;;;drogas clássicas;
2022;Laudo 034/2022-SETEC/SR/PF/PR;MDA;1;;;;;;drogas clássicas;
2022;Laudo 034/2022-SETEC/SR/PF/PR;MDA;6;;;;;;drogas clássicas;
2022;Laudo 034/2022-SETEC/SR/PF/PR;MDA;1;;;;;;drogas clássicas;
2022;Laudo 034/2022-SETEC/SR/PF/RS;MDMA;;;4,99;;;;drogas clássicas;
2022;Laudo 035/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 036/2022-SETEC/SR/PF/PB;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 038/2022-SETEC/SR/PF/PB;2C-B;1;;;;;;Feniletilaminas;
2022;Laudo 039/2022-SETEC/SR/PF/MG;MDA;5;;;;;;drogas clássicas;
2022;Laudo 039/2022-SETEC/SR/PF/MG;Metanfetamina;19;;;;;;drogas clássicas;
2022;Laudo 039/2022-SETEC/SR/PF/RS;MDMA;;;10,07;;;;drogas clássicas;
2022;Laudo 040/2022-SETEC/SR/PF/MT;LSD;;25;;;;;drogas clássicas;
2022;Laudo 040/2022-SETEC/SR/PF/PB;JWH-210;4;;;;;;canabinoides sintéticos;
2022;Laudo 040/2022-SETEC/SR/PF/RR;Metanfetamina;230;;;;;;drogas clássicas;
2022;Laudo 041/2022-SETEC/SR/PF/MT;LSD;;;;;;3,00;drogas clássicas;
2022;Laudo 045/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2750,00;outras substâncias sintéticas;
2022;Laudo 047/2022-INC/DITEC/PF;MDA;1453;;;;;;drogas clássicas;
2022;Laudo 047/2022-INC/DITEC/PF;metanfetamina;1453;;;;;;drogas clássicas;
2022;Laudo 048/2022-SETEC/SR/PF/RS;Anfetamina;;;7,80;;;;drogas clássicas;
2022;Laudo 050/2022-SETEC/SR/PF/PB;MDMA;100;;;;;;drogas clássicas;
2022;Laudo 052/2022-SETEC/SR/PF/RR;LSD;;24;;;;;drogas clássicas;
2022;Laudo 053/2022-SETEC/SR/PF/RR;Metanfetamina;;;28,00;;;;drogas clássicas;
2022;Laudo 053/2022-SETEC/SR/PF/RR;Metanfetamina;50;;;;;;drogas clássicas;
2022;Laudo 054/2022-SETEC/SR/PF/PE;MDMA;;;8,00;;;;drogas clássicas;
2022;Laudo 054/2022-SETEC/SR/PF/PE;MDMA;3;;;;;;drogas clássicas;
2022;Laudo 054/2022-SETEC/SR/PF/PE;MDMA;8;;;;;;drogas clássicas;
2022;Laudo 056/2022-SETEC/SR/PF/PI;MDMA;500;;;;;;drogas clássicas;
2022;Laudo 059/2022-SETEC/SR/PF/PB;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 060/2022-SETEC/SR/PF/RS;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 062/2022-INC/DITEC/PF;Psilocina;;;10,00;;;;Substância de origem vegetal;
2022;Laudo 062/2022-SETEC/SR/PF/RS;MDMA;21;;;;;;drogas clássicas;
2022;Laudo 063/2022-SETEC/SR/PF/PB;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 065/2022-SETEC/SR/PF/PB;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 065/2022-SETEC/SR/PF/RS;MDMA;;;14,94;;;;drogas clássicas;
2022;Laudo 066/2022-SETEC/SR/PF/RS;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 067/2022-NUTEC/DPF/UDI/MG;LSD;;124;;;;;drogas clássicas;
2022;Laudo 067/2022-SETEC/SR/PF/PB;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 068/2022-NUTEC/DPF/UDI/MG;MDA;22;;;;;;drogas clássicas;
2022;Laudo 068/2022-NUTEC/DPF/UDI/MG;MDMA;34;;;;;;drogas clássicas;
2022;Laudo 068/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 071/2022-NUTEC/DPF/PTS/RS;MDMA;;;30000,00;;;;drogas clássicas;
2022;Laudo 072/2022-SETEC/SR/PF/PI;MDMA;;;2,57;;;;drogas clássicas;
2022;Laudo 072/2022-SETEC/SR/PF/PI;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 072/2022-SETEC/SR/PF/PI;MDMA;46;;;;;;drogas clássicas;
2022;Laudo 079/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2022;Laudo 079/2022-SETEC/SR/PF/PI;MDMA;;;1,02;;;;drogas clássicas;
2022;Laudo 079/2022-SETEC/SR/PF/PI;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 079/2022-SETEC/SR/PF/PI;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 080/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;11000,00;outras substâncias sintéticas;
2022;Laudo 080/2022-SETEC/SR/PF/PB;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 081/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2900,00;outras substâncias sintéticas;
2022;Laudo 081/2022-NUTEC/DPF/STS/SP;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 081/2022-SETEC/SR/PF/RS;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 082/2022-SETEC/SR/PF/AM;25B-NBOH;;8;;;;;Feniletilaminas;
2022;Laudo 082/2022-SETEC/SR/PF/PB;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 083/2022-SETEC/SR/PF/RS;MDMA;9;;;;;;drogas clássicas;
2022;Laudo 083/2022-SETEC/SR/PF/RS;MDMA;26;;;;;;drogas clássicas;
2022;Laudo 085/2022-SETEC/SR/PF/PR;MDMA;;;12,47;;;;drogas clássicas;
2022;Laudo 085/2022-SETEC/SR/PF/RS;MDMA;7;;;;;;drogas clássicas;
2022;Laudo 086/2022-SETEC/SR/PF/PB;MDMA;51;;;;;;drogas clássicas;
2022;Laudo 086/2022-SETEC/SR/PF/RS;MDMA;;;0,93;;;;drogas clássicas;
2022;Laudo 087/2022-SETEC/SR/PF/RS;MDMA;;;10,89;;;;drogas clássicas;
2022;Laudo 089/2022-SETEC/SR/PF/PB;MDMA;;;982,28;;;;drogas clássicas;
2022;Laudo 089/2022-SETEC/SR/PF/PB;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 089/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 093/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 094/2022-NUTEC/DPF/STS/SP;MDMA;9;;;;;;drogas clássicas;
2022;Laudo 094/2022-SETEC/SR/PF/PB;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 095/2022-NUTEC/DPF/STS/SP;MDMA;24;;;;;;drogas clássicas;
2022;Laudo 096/2022-SETEC/SR/PF/PB;MDMA;207;;;;;;drogas clássicas;
2022;Laudo 097/2022-SETEC/SR/PF/RS;Metanfetamina;;;0,95;;;;drogas clássicas;
2022;Laudo 0972/2022-INC/DITEC/PF;Metanfetamina;;;1,59;;;;drogas clássicas;
2022;Laudo 098/2022-SETEC/SR/PF/MT;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 098/2022-SETEC/SR/PF/RS;Metanfetamina;;;0,92;;;;drogas clássicas;
2022;Laudo 099/2022-SETEC/SR/PF/CE;MDA;1;;;;;;drogas clássicas;
2022;Laudo 099/2022-SETEC/SR/PF/PR;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 100/2022-SETEC/SR/PF/PR;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 1004/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;500,00;outras substâncias sintéticas;
2022;Laudo 1004/2022-SETEC/SR/PF/MT;MDMA;100;;;;;;drogas clássicas;
2022;Laudo 1005/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;4000,00;outras substâncias sintéticas;
2022;Laudo 1005/2022-SETEC/SR/PF/MG;MDMA;;;9,43;;;;drogas clássicas;
2022;Laudo 1005/2022-SETEC/SR/PF/MG;MDMA;100;;;;;;drogas clássicas;
2022;Laudo 1006/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2022;Laudo 1008/2022-NUCRIM/SETEC/SR/PF/SP;DMT;;;4511,10;;;;drogas clássicas;
2022;Laudo 1009/2022-SETEC/SR/PF/PE;MDMA;345;;;;;;drogas clássicas;
2022;Laudo 101/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 1013/2022-SETEC/SR/PF/MG;MDMA;51;;;;;;drogas clássicas;
